libsizes,x_xmap_y_mean,x_xmap_y_sig,x_xmap_y_upper,x_xmap_y_lower,y_xmap_x_mean,y_xmap_x_sig,y_xmap_x_upper,y_xmap_x_lower,x,y
1600,0.691487878866682,0,0.7158432485205006,0.6654520020030259,0.33627863494528126,0,0.378370348203848,0.29279911890513244,bio,pre
100,0.12864745401961936,1.5484111748342855e-7,0.17578496996981238,0.08092136344495639,0.09441067077267123,1.2154697116972812e-4,0.1419923053960493,0.0463937517404434,sm,tem
200,0.20451948477287693,0,0.25027899471946174,0.15784827529805226,0.1403227077673589,1.0196301136744523e-8,0.1872834275326244,0.09272204324615411,sm,tem
300,0.2349006079486775,0,0.2799571836829321,0.18881145829094803,0.18646476656290448,2.1760371282653068e-14,0.23260117989746262,0.13949102732457197,sm,tem
400,0.26573170682636027,0,0.3099871500132694,0.22032720403623948,0.22959109235746433,0,0.2747767182481897,0.18339360350848224,sm,tem
500,0.2904148678410994,0,0.33396545076697,0.24562700111645253,0.27362420193159026,0,0.3176603923306785,0.22841023140429328,sm,tem
600,0.32115806003913877,0,0.3637521149643958,0.2772237795995625,0.30977705382734,0,0.3527353569543409,0.26551569082563026,sm,tem
700,0.3540979132405751,0,0.3955707192276916,0.3111839936773527,0.344582356425585,0,0.3863892792960431,0.30136240824531724,sm,tem
800,0.3896563933371359,0,0.429807436656743,0.34796737795916605,0.3776346225005236,0,0.4182454373154328,0.33551710776073823,sm,tem
900,0.4235495265004741,0,0.46233359280072356,0.3831479335527232,0.41016427567095376,0,0.4495006539716045,0.3692402282519034,sm,tem
1000,0.4571568501460285,0,0.4944827381415064,0.41814794527767546,0.4425348167737147,0,0.48050767566029345,0.40290572739356473,sm,tem
1100,0.49038921735173885,0,0.526173085288819,0.4528717305654829,0.47530836854723224,0,0.5118043124942648,0.4370999581000253,sm,tem
1200,0.5236476409425977,0,0.5577890829269282,0.4877370658797952,0.5106386853230904,0,0.5454343452333342,0.47408591587067056,sm,tem
1300,0.5542969383863235,0,0.5868373402720257,0.5199689627347758,0.5410495808370225,0,0.5742922597318495,0.5060255625858306,sm,tem
1400,0.5800131958572626,0,0.6111457943524221,0.5470887310457518,0.567444662778194,0,0.5992726420601762,0.5338256067285003,sm,tem
1500,0.6022788466735494,0,0.6321452117145455,0.5706255316987545,0.5929623321603446,0,0.623363856318282,0.5607708042516382,sm,tem
1600,0.6196310395512226,0,0.6484802344328535,0.5890044914391009,0.6160068168588384,0,0.6450706541386484,0.5851631963276236,sm,tem
100,0.3951436749989376,0,0.4350804846756004,0.3536551381799051,0.3004490403949232,0,0.34369699640550694,0.2559293215735607,sm,pre
200,0.4512079955918017,0,0.48879942600078397,0.41194412213440607,0.34089916112696345,0,0.38283318529673466,0.2975632185668721,sm,pre
300,0.48081753515703646,0,0.5170557196497212,0.4428588023748694,0.3699558411455481,0,0.41085343648325684,0.3275723199701618,sm,pre
400,0.5144801839432042,0,0.5490842295838898,0.4781152245917837,0.3904396957686112,0,0.4305603251193373,0.34877911071748824,sm,pre
500,0.5456038614167016,0,0.5786068678143381,0.5108170701330262,0.4121133854048516,0,0.45137034869140363,0.37126427620422453,sm,pre
600,0.575629349173438,0,0.6070060838467023,0.5424607359038333,0.4350561558951284,0,0.47335245580874435,0.3951183512415798,sm,pre
700,0.6046119795455103,0,0.6343431242505748,0.573094877351856,0.4561970039094974,0,0.49356595299919637,0.41714671365525047,sm,pre
800,0.6292102118444338,0,0.6574865165220067,0.5991640746580038,0.4758045448209528,0,0.5122773857632328,0.43761849294283667,sm,pre
900,0.6498224967394799,0,0.6768387062543365,0.621058138492066,0.4980926672857268,0,0.5335049235937113,0.4609371818933777,sm,pre
1000,0.6713856507584018,0,0.6970437478994421,0.6440103482805111,0.5214457275974048,0,0.5556989665819123,0.48542521848028136,sm,pre
1100,0.6932436986220617,0,0.7174836071630211,0.667326855823671,0.5449376460528408,0,0.5779758278631523,0.5101160174370799,sm,pre
1200,0.7148806040136123,0,0.7376756440760702,0.6904576099769103,0.5674457248055972,0,0.5992736459205464,0.5338267267497216,sm,pre
1300,0.736047263860211,0,0.7573894581274105,0.7131340831611759,0.587017867044628,0,0.6177568427724727,0.5544876915029057,sm,pre
1400,0.755609104814356,0,0.7755740766302489,0.734133988302729,0.6036149343178145,0,0.6334039231372478,0.5720395526711927,sm,pre
1500,0.7730853165687851,0,0.7917919251107427,0.7529297519729089,0.6165736814338229,0,0.6456040228654393,0.5857639218879096,sm,pre
1600,0.7877217569070712,0,0.8053542122145667,0.7686966678477433,0.6266493628769204,0,0.6550796122649989,0.5964471135105364,sm,pre
100,0.12439527689429743,3.938515837909051e-7,0.1715939851000342,0.07662682694529795,0.12992610472947275,1.1624743523341863e-7,0.17704488579767677,0.08221309846750495,tem,pre
200,0.18218669713965902,8.526512829121202e-14,0.22840794552323573,0.13514599992381887,0.21127491533081588,0,0.2568855668701544,0.16472520493107853,tem,pre
300,0.23971977199561914,0,0.28465694515446527,0.19373138627522712,0.2636719385946102,0,0.3079836528410365,0.21821873661452193,tem,pre
400,0.2964502227046995,0,0.3398198945066169,0.25182242921029063,0.31984022246408644,0,0.36247706438534716,0.27586739997441545,tem,pre
500,0.3453800103850892,0,0.3871592437667467,0.30218536343088165,0.36896392537875855,0,0.4098981736147227,0.3265464794391602,tem,pre
600,0.38536328732027797,0,0.4256800310041473,0.34351956149731977,0.4097833271120988,0,0.4491351866072099,0.36884467855917885,tem,pre
700,0.42154136438769074,0,0.4604093282959353,0.38106022001459067,0.44079896932028634,0,0.47884735144499807,0.4010977135611296,tem,pre
800,0.4573036014798843,0,0.49462289852559477,0.4183010323962018,0.47094425799238,0,0.5076424503839797,0.4325402870061018,tem,pre
900,0.49064593632374537,0,0.5264175059533108,0.45314041443378494,0.498857054077326,0,0.5342321465163175,0.46173782372896055,tem,pre
1000,0.5216560419068814,0,0.5558986213789128,0.48564601131201,0.523213505620929,0,0.5573770240798062,0.4872812157892433,tem,pre
1100,0.5530648823035469,0,0.5856712572321414,0.5186713999147659,0.5449680267964992,0,0.5780046053979778,0.5101479858254588,tem,pre
1200,0.5876307228355586,0,0.6183350529040225,0.5551352893858488,0.5655995991362529,0,0.5975284810372332,0.531879968343344,tem,pre
1300,0.6203201062031964,0,0.649128360594302,0.5897349862740882,0.5852471079906294,0,0.616086000608259,0.5526167714978447,tem,pre
1400,0.6514254695034991,0,0.6783421208261007,0.6227626758246454,0.6050952571481757,0,0.634798332664078,0.5736064411943743,tem,pre
1500,0.6862503789998512,0,0.7109485644438175,0.6598613818071621,0.6235273572143063,0,0.6521445043451948,0.5931357229037678,tem,pre
1600,0.7209083583202457,0,0.7432936241276966,0.6969104379653289,0.639618235416883,0,0.6672629292830761,0.610213709374454,tem,pre
